Hour,Load,P_WT,P_PV,P_ST_Charge,P_ST_Discharge,SOC,P_Grid_Buy,P_Grid_Sell
53,35.09,15.61,0.0,5.32,0.0,0.6354,24.8,0.0
54,35.09,16.25,0.0,5.96,0.0,0.6702,24.8,0.0
55,37.04,14.81,10.9,0.0,36.13,0.7092,0.0,24.8
56,38.91,6.7,21.71,0.0,35.31,0.4475,0.0,24.8
57,40.64,8.0,30.35,22.5,0.0,0.1919,24.8,0.0
58,42.16,9.94,37.01,0.0,20.0,0.3389,0.0,24.8
59,43.4,12.13,43.07,0.0,12.99,0.1941,0.0,24.8
60,44.32,6.13,44.05,30.65,0.0,0.1,24.8,0.0
61,44.89,7.45,42.78,30.14,0.0,0.3003,24.8,0.0
62,45.09,4.14,37.98,21.83,0.0,0.4973,24.8,0.0
63,44.89,4.42,30.37,14.7,0.0,0.64,24.8,0.0
64,44.32,13.36,20.07,13.9,0.0,0.736,24.8,0.0
65,43.4,16.52,11.75,0.0,39.93,0.8268,0.0,24.8
66,42.16,11.81,0.0,0.0,5.56,0.5377,24.8,0.0
67,40.64,17.19,0.0,0.0,0.0,0.4975,23.46,0.0
68,38.91,15.57,0.0,0.0,48.14,0.4975,0.0,24.8
69,37.04,12.35,0.0,0.0,0.0,0.1489,24.69,0.0
70,35.09,17.05,0.0,5.02,0.0,0.1489,23.06,0.0
71,35.09,22.19,0.0,11.9,0.0,0.1817,24.8,0.0
72,35.13,15.98,0.0,5.65,0.0,0.2595,24.8,0.0
73,35.13,22.3,0.0,11.97,0.0,0.2964,24.8,0.0
74,35.13,5.02,0.0,0.0,5.31,0.3746,24.8,0.0
75,35.13,18.26,0.0,7.93,0.0,0.3361,24.8,0.0
76,35.13,14.46,0.0,0.0,0.0,0.3879,20.67,0.0
77,35.13,11.93,0.0,1.6,0.0,0.3879,24.8,0.0
78,35.13,12.46,0.0,2.13,0.0,0.3984,24.8,0.0
79,37.08,3.03,9.41,0.16,0.0,0.4123,24.8,0.0
80,38.96,9.19,22.12,17.15,0.0,0.4133,24.8,0.0
81,40.68,10.68,30.35,0.0,24.45,0.5254,0.0,24.8
82,42.2,14.56,38.3,35.46,0.0,0.3483,24.8,0.0
83,43.44,6.11,43.6,0.0,18.53,0.5801,0.0,24.8
84,44.37,4.8,43.13,28.36,0.0,0.4459,24.8,0.0
85,44.94,6.17,41.86,27.89,0.0,0.6312,24.8,0.0
86,45.13,12.29,39.06,0.0,18.57,0.8135,0.0,24.8
87,44.94,10.57,32.85,23.28,0.0,0.679,24.8,0.0
88,44.37,7.94,22.17,10.54,0.0,0.8311,24.8,0.0
89,43.44,13.12,10.55,0.0,44.57,0.9,0.0,24.8
90,42.2,12.48,0.0,0.0,4.92,0.5772,24.8,0.0
91,40.68,17.04,0.0,1.15,0.0,0.5416,24.8,0.0
92,38.96,11.28,0.0,0.0,2.88,0.5492,24.8,0.0
93,37.08,13.62,0.0,1.34,0.0,0.5283,24.8,0.0
94,35.13,14.0,0.0,3.67,0.0,0.5371,24.8,0.0
95,35.13,10.09,0.0,0.0,0.25,0.561,24.8,0.0
96,35.17,17.32,0.0,6.94,0.0,0.5593,24.8,0.0
97,35.17,17.04,0.0,6.66,0.0,0.6046,24.8,0.0
98,35.17,15.6,0.0,5.23,0.0,0.6482,24.8,0.0
99,35.17,13.99,0.0,3.62,0.0,0.6823,24.8,0.0
100,35.17,8.4,0.0,0.0,1.98,0.706,24.8,0.0
101,35.17,11.44,0.0,0.0,0.0,0.6916,23.74,0.0
102,35.17,10.71,0.0,0.0,0.0,0.6916,24.47,0.0
103,37.12,7.81,11.6,0.0,42.48,0.6916,0.0,24.76
104,39.0,9.42,22.14,0.0,32.23,0.384,0.0,24.8
105,40.73,10.87,30.51,25.45,0.0,0.1506,24.8,0.0
106,42.24,16.2,37.23,0.0,13.6,0.3169,0.0,24.8
107,43.49,8.9,43.03,0.0,16.35,0.2184,0.0,24.8
108,44.41,9.09,43.47,32.95,0.0,0.1,24.8,0.0
109,44.98,7.89,43.68,31.39,0.0,0.3153,24.8,0.0
110,45.17,0.86,39.27,19.76,0.0,0.5205,24.8,0.0
111,44.98,9.13,31.7,20.65,0.0,0.6496,24.8,0.0
112,44.41,10.32,22.72,13.42,0.0,0.7845,24.8,0.0
113,43.49,20.98,8.91,0.0,38.4,0.8723,0.0,24.8
114,42.24,11.31,0.0,0.0,6.13,0.5942,24.8,0.0
115,40.73,14.35,0.0,0.0,50.0,0.5498,0.0,23.62
116,39.0,13.96,0.0,0.0,0.24,0.1877,24.8,0.0
117,37.12,10.23,0.0,0.0,2.1,0.186,24.8,0.0
118,35.17,20.19,0.0,0.0,0.0,0.1708,14.98,0.0
119,35.17,19.02,0.0,8.64,0.0,0.1708,24.8,0.0
120,35.21,19.31,0.0,0.0,0.0,0.2273,15.91,0.0
121,35.21,12.31,0.0,0.0,0.0,0.2273,22.9,0.0
122,35.21,21.23,0.0,10.81,0.0,0.2273,24.8,0.0
123,35.21,9.28,0.0,0.0,1.14,0.2979,24.8,0.0
124,35.21,16.47,0.0,0.0,0.0,0.2897,18.75,0.0
125,35.21,21.96,0.0,11.54,0.0,0.2897,24.8,0.0
126,35.21,8.09,0.0,0.0,2.33,0.3651,24.8,0.0
127,37.17,8.76,9.95,6.33,0.0,0.3483,24.8,0.0
128,39.04,10.47,20.31,0.0,33.06,0.3897,0.0,24.8
129,40.77,7.2,31.59,22.82,0.0,0.1502,24.8,0.0
130,42.29,2.34,37.74,0.0,27.01,0.2994,0.0,24.8
131,43.53,8.46,44.61,29.4,0.0,0.1038,19.85,0.0
132,44.45,3.77,44.52,0.0,0.0,0.296,0.0,3.83
133,45.02,10.1,41.9,31.77,0.0,0.296,24.8,0.0
134,45.21,4.88,36.77,21.23,0.0,0.5036,24.8,0.0
135,45.02,15.48,32.81,28.06,0.0,0.6424,24.8,0.0
136,44.45,6.91,21.76,9.02,0.0,0.8258,24.8,0.0
137,43.53,9.74,11.33,2.34,0.0,0.8847,24.8,0.0
138,42.29,15.36,0.0,0.0,2.13,0.9,24.8,0.0
139,40.77,8.16,0.0,0.0,50.0,0.8846,0.0,17.39
140,39.04,15.02,0.0,0.0,48.82,0.5225,0.0,24.8
141,37.17,20.21,0.0,7.84,0.0,0.169,24.8,0.0
142,35.21,9.09,0.0,0.0,1.33,0.2202,24.8,0.0
143,35.21,16.72,0.0,6.3,0.0,0.2106,24.8,0.0
144,35.26,17.16,0.0,6.7,0.0,0.2518,24.8,0.0
145,35.26,19.12,0.0,1.7,0.0,0.2956,17.83,0.0
146,35.26,10.58,0.0,0.12,0.0,0.3067,24.8,0.0
147,35.26,9.6,0.0,0.0,0.86,0.3074,24.8,0.0
148,35.26,16.2,0.0,5.74,0.0,0.3012,24.8,0.0
149,35.26,14.32,0.0,3.86,0.0,0.3387,24.8,0.0
150,35.26,13.09,0.0,2.63,0.0,0.3639,24.8,0.0
151,37.21,12.43,9.13,9.15,0.0,0.3811,24.8,0.0
152,39.08,7.32,22.35,15.38,0.0,0.4409,24.8,0.0
153,40.81,10.16,31.99,0.0,23.46,0.5414,0.0,24.8
154,42.33,9.77,38.06,0.0,19.3,0.3715,0.0,24.8
155,43.57,5.3,44.88,0.0,18.19,0.2317,0.0,24.8
156,44.5,15.57,44.34,40.21,0.0,0.1,24.8,0.0
157,45.07,10.09,41.89,29.67,0.0,0.3628,22.76,0.0
158,45.26,3.78,37.94,21.26,0.0,0.5567,24.8,0.0
159,45.07,11.87,31.47,23.07,0.0,0.6956,24.8,0.0
160,44.5,6.13,21.76,8.19,0.0,0.8464,24.8,0.0
161,43.57,14.21,9.19,0.0,44.97,0.9,0.0,24.8
162,42.33,16.75,0.0,0.0,0.78,0.5744,24.8,0.0
163,40.81,9.81,0.0,0.0,6.21,0.5687,24.8,0.0
164,39.08,17.98,0.0,0.0,45.9,0.5237,0.0,24.8
165,37.21,16.59,0.0,0.0,0.0,0.1913,20.62,0.0
166,35.26,18.88,0.0,8.42,0.0,0.1913,24.8,0.0
167,35.26,23.62,0.0,13.16,0.0,0.2464,24.8,0.0
168,35.3,15.11,0.0,0.0,0.0,0.3324,20.19,0.0
169,35.3,12.92,0.0,0.0,15.96,0.3324,6.41,0.0
170,35.3,11.97,0.0,0.0,0.0,0.2168,23.33,0.0
171,35.3,11.63,0.0,0.0,0.0,0.2168,23.67,0.0
172,35.3,13.77,0.0,0.0,0.0,0.2168,21.53,0.0
173,35.3,14.49,0.0,0.0,0.0,0.2168,20.81,0.0
174,35.3,13.18,0.0,0.0,0.0,0.2168,22.12,0.0
175,37.25,14.36,11.67,13.57,0.0,0.2168,24.8,0.0
176,39.13,10.1,23.18,18.95,0.0,0.3055,24.8,0.0
177,40.86,15.08,32.69,0.0,17.88,0.4293,0.0,24.8
178,42.37,7.51,39.15,0.0,20.51,0.2998,0.0,24.8
179,43.62,19.14,43.75,0.0,5.52,0.1513,0.0,24.8
180,44.54,10.56,44.82,35.64,0.0,0.1114,24.8,0.0
181,45.11,4.72,44.91,29.32,0.0,0.3443,24.8,0.0
182,45.3,4.26,39.91,23.67,0.0,0.5359,24.8,0.0
183,45.11,11.16,30.1,20.95,0.0,0.6906,24.8,0.0
184,44.54,9.15,21.69,11.1,0.0,0.8275,24.8,0.0
185,43.62,13.9,9.05,0.0,45.46,0.9,0.0,24.8
186,42.37,13.98,0.0,0.0,3.6,0.5708,24.8,0.0
187,40.86,12.82,0.0,0.0,50.0,0.5448,0.0,21.96
188,39.13,10.67,0.0,0.0,3.66,0.1827,24.8,0.0
189,37.25,8.81,0.0,0.0,3.64,0.1562,24.8,0.0
190,35.3,13.76,0.0,3.26,0.0,0.1298,24.8,0.0
191,35.3,19.42,0.0,8.91,0.0,0.1511,24.8,0.0
192,35.34,16.96,0.0,6.41,0.0,0.2093,24.8,0.0
193,35.34,10.93,0.0,0.38,0.0,0.2512,24.8,0.0
194,35.34,16.25,0.0,3.49,0.0,0.2537,22.59,0.0
195,35.34,16.47,0.0,5.92,0.0,0.2766,24.8,0.0
196,35.34,10.51,0.0,0.0,0.03,0.3152,24.8,0.0
197,35.34,13.72,0.0,3.18,0.0,0.315,24.8,0.0
198,35.34,12.29,0.0,0.0,0.0,0.3358,23.05,0.0
199,37.29,6.41,11.71,5.62,0.0,0.3358,24.8,0.0
200,39.17,11.49,21.44,18.56,0.0,0.3725,24.8,0.0
201,40.9,11.47,33.03,0.0,21.2,0.4938,0.0,24.8
202,42.41,12.94,38.25,0.0,16.03,0.3403,0.0,24.8
203,43.66,12.41,41.63,0.0,14.41,0.2242,0.0,24.8
204,44.58,2.47,44.11,26.79,0.0,0.1198,24.8,0.0
205,45.15,4.38,43.26,27.28,0.0,0.2949,24.8,0.0
206,45.34,10.64,40.37,30.47,0.0,0.4732,24.8,0.0
207,45.15,11.28,30.59,21.51,0.0,0.6723,24.8,0.0
208,44.58,12.12,20.99,13.32,0.0,0.8129,24.8,0.0
209,43.66,26.55,11.99,0.0,29.91,0.9,0.0,24.8
210,42.41,14.36,0.0,0.0,3.26,0.6834,24.8,0.0
211,40.9,17.68,0.0,0.0,48.01,0.6598,0.0,24.8
212,39.17,17.92,0.0,0.0,29.3,0.3122,0.0,8.05
213,37.29,17.54,0.0,5.04,0.0,0.1,24.8,0.0
214,35.34,14.28,0.0,0.0,0.0,0.1329,21.06,0.0
215,35.34,19.02,0.0,5.98,0.0,0.1329,22.31,0.0
216,35.39,12.97,0.0,2.38,0.0,0.1721,24.8,0.0
217,35.39,14.99,0.0,0.0,0.0,0.1876,20.4,0.0
218,35.39,13.58,0.0,0.0,0.0,0.1876,21.8,0.0
219,35.39,15.23,0.0,0.0,0.0,0.1876,20.15,0.0
220,35.39,23.4,0.0,0.0,0.0,0.1876,11.99,0.0
221,35.39,5.56,0.0,0.0,5.03,0.1876,24.8,0.0
222,35.39,14.82,0.0,0.0,0.0,0.1512,20.57,0.0
223,37.34,4.5,8.67,0.64,0.0,0.1512,24.8,0.0
224,39.21,8.13,20.04,13.76,0.0,0.1553,24.8,0.0
225,40.94,13.59,32.99,30.44,0.0,0.2452,24.8,0.0
226,42.46,8.82,39.05,0.0,19.38,0.4442,0.0,24.8
227,43.7,3.81,43.62,0.0,21.07,0.3038,0.0,24.8
228,44.62,5.13,45.95,31.25,0.0,0.1512,24.8,0.0
229,45.19,10.9,45.37,35.87,0.0,0.3555,24.8,0.0
230,45.39,5.61,39.91,0.0,0.0,0.5899,0.0,0.14
231,45.19,10.07,32.98,22.65,0.0,0.5899,24.8,0.0
232,44.62,10.22,22.66,13.05,0.0,0.7379,24.8,0.0
233,43.7,8.38,9.09,0.0,1.43,0.8232,24.8,0.0
234,42.46,20.7,0.0,3.04,0.0,0.8128,24.8,0.0
235,40.94,15.65,0.0,0.0,0.49,0.8327,24.8,0.0
236,39.21,5.9,0.0,0.0,8.52,0.8291,24.8,0.0
237,37.34,15.65,0.0,0.0,0.0,0.7674,21.68,0.0
238,35.39,12.87,0.0,0.0,0.0,0.7674,22.51,0.0
239,35.39,19.38,0.0,8.79,0.0,0.7674,24.8,0.0
240,35.43,12.88,0.0,0.0,0.0,0.8249,22.55,0.0
241,35.43,15.47,0.0,0.0,0.0,0.8249,19.96,0.0
242,35.43,17.57,0.0,6.94,0.0,0.8249,24.8,0.0
243,35.43,18.38,0.0,0.0,0.0,0.8702,17.05,0.0
244,35.43,9.21,0.0,0.0,1.42,0.8702,24.8,0.0
245,35.43,11.73,0.0,0.0,0.0,0.86,23.69,0.0
246,35.43,10.12,0.0,0.0,0.51,0.86,24.8,0.0
247,37.38,8.36,10.91,6.69,0.0,0.8563,24.8,0.0
248,39.26,17.14,20.55,0.0,26.36,0.9,0.0,24.8
249,40.98,10.82,30.33,0.0,24.63,0.7091,0.0,24.8
250,42.5,3.46,40.12,0.0,23.72,0.5308,0.0,24.8
251,43.74,11.84,43.93,0.0,12.76,0.359,0.0,24.8
252,44.67,16.56,44.49,0.0,8.41,0.2666,0.0,24.8
253,45.24,12.31,44.06,35.93,0.0,0.2057,24.8,0.0
254,45.43,2.42,40.18,21.97,0.0,0.4405,24.8,0.0
255,45.24,7.23,29.68,16.48,0.0,0.5841,24.8,0.0
256,44.67,15.13,21.12,16.38,0.0,0.6918,24.8,0.0
257,43.74,8.14,8.9,0.0,50.0,0.7989,0.0,23.29
258,42.5,13.83,0.0,0.0,3.87,0.4368,24.8,0.0
259,40.98,16.21,0.0,0.0,0.0,0.4087,24.78,0.0
260,39.26,10.32,0.0,0.0,4.14,0.4087,24.8,0.0
261,37.38,14.65,0.0,0.0,0.0,0.3787,22.73,0.0
262,35.43,2.46,0.0,0.0,8.17,0.3787,24.8,0.0
263,35.43,11.8,0.0,0.0,0.0,0.3196,23.63,0.0
264,35.47,15.04,0.0,4.37,0.0,0.3196,24.8,0.0
265,35.47,10.89,0.0,0.22,0.0,0.3481,24.8,0.0
266,35.47,22.1,0.0,7.08,0.0,0.3495,20.45,0.0
267,35.47,9.11,0.0,0.0,1.56,0.3958,24.8,0.0
268,35.47,12.27,0.0,1.59,0.0,0.3845,24.8,0.0
269,35.47,13.6,0.0,0.0,0.0,0.3949,21.87,0.0
270,35.47,17.84,0.0,7.16,0.0,0.3949,24.8,0.0
271,37.42,5.19,10.86,3.43,0.0,0.4417,24.8,0.0
272,39.3,14.7,23.65,0.0,25.74,0.4641,0.0,24.8
273,41.03,9.22,32.07,0.0,24.54,0.2777,0.0,24.8
274,42.54,4.58,38.95,25.78,0.0,0.1,24.8,0.0
275,43.79,9.99,45.11,0.0,13.48,0.2685,0.0,24.8
276,44.71,8.8,45.05,33.93,0.0,0.1709,24.8,0.0
277,45.28,5.71,44.6,19.6,0.0,0.3926,14.56,0.0
278,45.47,8.82,38.57,26.71,0.0,0.5207,24.8,0.0
279,45.28,7.62,33.38,20.52,0.0,0.6953,24.8,0.0
280,44.71,10.47,20.25,10.81,0.0,0.8294,24.8,0.0
281,43.79,13.65,12.19,0.0,42.74,0.9,0.0,24.8
282,42.54,18.42,0.0,0.68,0.0,0.5905,24.8,0.0
283,41.03,8.08,0.0,0.0,8.15,0.5949,24.8,0.0
284,39.3,22.64,0.0,8.14,0.0,0.5359,24.8,0.0
285,37.42,7.01,0.0,0.0,5.62,0.5891,24.8,0.0
286,35.47,14.91,0.0,4.23,0.0,0.5484,24.8,0.0
287,35.47,18.29,0.0,7.62,0.0,0.5761,24.8,0.0
288,35.51,17.18,0.0,6.46,0.0,0.6259,24.8,0.0
289,35.51,13.4,0.0,0.0,0.0,0.6681,22.12,0.0
290,35.51,14.67,0.0,0.0,0.0,0.6681,20.85,0.0
291,35.51,12.88,0.0,2.16,0.0,0.6681,24.8,0.0
292,35.51,11.65,0.0,0.0,0.0,0.6823,23.86,0.0
293,35.51,16.48,0.0,5.77,0.0,0.6823,24.8,0.0
294,35.51,13.45,0.0,0.0,0.0,0.7199,22.06,0.0
295,37.46,8.17,8.66,0.0,39.02,0.7199,0.0,18.39
296,39.34,13.62,20.52,19.6,0.0,0.4373,24.8,0.0
297,41.07,10.4,30.29,0.0,25.17,0.5654,0.0,24.8
298,42.58,11.8,40.61,34.63,0.0,0.3831,24.8,0.0
299,43.83,10.66,43.53,0.0,14.43,0.6094,0.0,24.8
300,44.75,4.64,47.39,32.07,0.0,0.5049,24.8,0.0
301,45.32,5.86,43.05,28.39,0.0,0.7145,24.8,0.0
302,45.51,11.53,41.06,0.0,0.0,0.9,0.0,7.08
303,45.32,11.62,33.22,0.0,11.56,0.9,0.0,11.09
304,44.75,9.91,22.86,12.81,0.0,0.8163,24.8,0.0
305,43.83,11.44,8.91,0.0,48.27,0.9,0.0,24.8
306,42.58,17.16,0.0,0.0,0.62,0.5504,24.8,0.0
307,41.07,10.67,0.0,0.0,5.6,0.5459,24.8,0.0
308,39.34,16.23,0.0,0.0,47.9,0.5054,0.0,24.8
309,37.46,14.05,0.0,1.38,0.0,0.1585,24.8,0.0
310,35.51,14.63,0.0,3.91,0.0,0.1675,24.8,0.0
311,35.51,20.34,0.0,9.62,0.0,0.1931,24.8,0.0
312,35.55,19.36,0.0,8.6,0.0,0.256,24.8,0.0
313,35.55,19.17,0.0,8.42,0.0,0.3122,24.8,0.0
314,35.55,20.75,0.0,10.0,0.0,0.3672,24.8,0.0
315,35.55,14.93,0.0,4.18,0.0,0.4325,24.8,0.0
316,35.55,16.76,0.0,6.01,0.0,0.4598,24.8,0.0
317,35.55,11.79,0.0,1.03,0.0,0.499,24.8,0.0
318,35.55,13.3,0.0,2.55,0.0,0.5058,24.8,0.0
319,37.51,10.43,10.38,8.1,0.0,0.5224,24.8,0.0
320,39.38,10.37,23.76,0.0,30.04,0.5754,0.0,24.8
321,41.11,11.55,31.77,0.0,22.59,0.3578,0.0,24.8
322,42.63,5.21,37.61,0.0,6.06,0.1942,0.0,6.25
323,43.87,16.54,45.17,0.0,6.96,0.1504,0.0,24.8
324,44.79,3.91,47.35,31.26,0.0,0.1,24.8,0.0
325,45.36,3.21,44.37,20.71,0.0,0.3043,18.5,0.0
326,45.55,13.18,39.75,32.17,0.0,0.4397,24.8,0.0
327,45.36,12.34,30.32,22.1,0.0,0.6499,24.8,0.0
328,44.79,12.5,23.67,16.18,0.0,0.7943,24.8,0.0
329,43.87,13.49,8.76,0.0,46.42,0.9,0.0,24.8
330,42.63,11.95,0.0,0.0,50.0,0.5639,0.0,19.32
331,41.11,9.42,0.0,0.0,6.89,0.2018,24.8,0.0
332,39.38,14.32,0.0,0.0,0.27,0.1519,24.8,0.0
333,37.51,12.12,0.0,0.0,0.59,0.15,24.8,0.0
334,35.55,19.42,0.0,8.66,0.0,0.1457,24.8,0.0
335,35.55,15.3,0.0,4.54,0.0,0.2023,24.8,0.0
336,35.6,12.69,0.0,1.89,0.0,0.232,24.8,0.0
337,35.6,14.58,0.0,3.78,0.0,0.2443,24.8,0.0
338,35.6,17.14,0.0,6.34,0.0,0.269,24.8,0.0
339,35.6,12.56,0.0,1.76,0.0,0.3105,24.8,0.0
340,35.6,10.68,0.0,0.0,0.12,0.322,24.8,0.0
341,35.6,14.01,0.0,3.21,0.0,0.3211,24.8,0.0
342,35.6,12.97,0.0,2.17,0.0,0.3421,24.8,0.0
343,37.55,8.89,9.89,6.03,0.0,0.3563,24.8,0.0
344,39.42,8.07,22.78,16.22,0.0,0.3957,24.8,0.0
345,41.15,10.07,32.91,0.0,22.97,0.5017,0.0,24.8
346,42.67,2.65,39.98,0.0,10.98,0.3353,0.0,10.94
347,43.91,2.41,44.78,0.0,21.52,0.2558,0.0,24.8
348,44.84,5.05,44.26,29.28,0.0,0.1,24.8,0.0
349,45.4,7.23,42.87,29.49,0.0,0.2913,24.8,0.0
350,45.6,9.74,38.54,27.49,0.0,0.4841,24.8,0.0
351,45.4,15.08,30.01,24.48,0.0,0.6637,24.8,0.0
352,44.84,13.42,22.2,11.68,0.0,0.8237,20.88,0.0
353,43.91,10.29,11.39,0.0,47.02,0.9,0.0,24.8
354,42.67,11.9,0.0,0.0,5.97,0.5595,24.8,0.0
355,41.15,8.98,0.0,0.0,7.37,0.5163,24.8,0.0
356,39.42,13.92,0.0,0.0,0.7,0.4629,24.8,0.0
357,37.55,13.67,0.0,0.0,0.0,0.4578,23.88,0.0
358,35.6,16.78,0.0,0.0,0.0,0.4578,18.82,0.0
359,35.6,12.54,0.0,0.0,0.0,0.4578,23.06,0.0
360,35.64,18.09,0.0,0.0,17.55,0.4578,0.0,0.0
361,35.64,22.04,0.0,9.68,0.0,0.3307,23.28,0.0
362,35.64,15.02,0.0,0.0,0.0,0.394,20.62,0.0
363,35.64,16.44,0.0,0.0,0.0,0.394,19.2,0.0
364,35.64,16.76,0.0,0.0,0.0,0.394,18.87,0.0
365,35.64,11.39,0.0,0.0,0.0,0.394,24.25,0.0
366,35.64,12.87,0.0,0.0,0.0,0.394,22.77,0.0
367,37.59,10.97,11.08,9.25,0.0,0.394,24.8,0.0
368,39.47,10.34,21.8,17.47,0.0,0.4545,24.8,0.0
369,41.19,6.0,31.11,0.0,28.88,0.5686,0.0,24.8
370,42.71,8.57,37.86,0.0,21.07,0.3595,0.0,24.8
371,43.95,10.08,43.91,0.0,14.76,0.2069,0.0,24.8
372,44.88,13.78,46.88,40.58,0.0,0.1,24.8,0.0
373,45.45,11.94,43.27,33.02,0.0,0.3652,23.25,0.0
374,45.64,17.16,38.38,34.69,0.0,0.581,24.8,0.0
375,45.45,6.02,33.01,0.0,0.0,0.8078,6.42,0.0
376,44.88,13.47,20.73,14.11,0.0,0.8078,24.8,0.0
377,43.95,11.66,10.57,0.0,46.52,0.9,0.0,24.8
378,42.71,20.8,0.0,2.88,0.0,0.5632,24.8,0.0
379,41.19,9.75,0.0,0.0,50.0,0.582,0.0,18.55
380,39.47,10.59,0.0,0.0,4.07,0.2199,24.8,0.0
381,37.59,12.4,0.0,0.0,0.39,0.1904,24.8,0.0
382,35.64,6.89,0.0,0.0,3.95,0.1876,24.8,0.0
383,35.64,13.74,0.0,2.9,0.0,0.159,24.8,0.0
384,35.68,12.92,0.0,2.03,0.0,0.1779,24.8,0.0
385,35.68,16.45,0.0,5.56,0.0,0.1912,24.8,0.0
386,35.68,16.82,0.0,5.93,0.0,0.2276,24.8,0.0
387,35.68,22.36,0.0,11.48,0.0,0.2663,24.8,0.0
388,35.68,17.8,0.0,6.91,0.0,0.3414,24.8,0.0
389,35.68,10.66,0.0,0.0,0.22,0.3865,24.8,0.0
390,35.68,8.32,0.0,0.0,2.56,0.385,24.8,0.0
391,37.63,12.89,11.06,11.11,0.0,0.3664,24.8,0.0
392,39.51,4.61,20.31,10.21,0.0,0.439,24.8,0.0
393,41.24,16.48,31.98,0.0,17.58,0.5057,0.0,24.8
394,42.75,13.21,40.44,27.64,0.0,0.3785,16.74,0.0
395,43.99,6.16,44.88,0.0,17.76,0.5591,0.0,24.8
396,44.92,1.0,47.08,27.97,0.0,0.4305,24.8,0.0
397,45.49,13.51,44.64,0.0,12.13,0.6133,0.0,24.8
