Hour,Load,P_WT,P_PV,P_ST_Charge,P_ST_Discharge,SOC,P_Grid_Buy,P_Grid_Sell
0,35.0,35.0,0.0,0.0,0.0,0.5,0.0,0.0
1,35.0,35.0,0.0,0.0,0.0,0.5,0.0,0.0
2,35.0,11.65,0.0,0.0,23.35,0.5,0.0,0.0
3,35.0,60.4,0.0,25.4,0.0,0.1,0.0,0.0
4,35.0,32.52,0.0,0.0,2.48,0.4928,0.0,0.0
5,35.0,34.93,0.0,0.0,0.07,0.4504,0.0,0.0
6,35.0,52.89,0.0,17.89,0.0,0.4493,0.0,0.0
7,36.95,40.52,7.69,11.26,0.0,0.7258,0.0,0.0
8,38.83,22.7,0.0,0.0,16.13,0.9,0.0,0.0
9,40.56,32.75,25.68,17.87,0.0,0.6237,0.0,0.0
10,42.07,10.19,31.88,0.0,0.0,0.9,0.0,0.0
11,43.31,8.85,34.47,0.0,0.0,0.9,0.0,0.0
12,44.24,7.56,36.68,0.0,0.0,0.9,0.0,0.0
13,44.81,1.4,36.58,0.0,6.84,0.9,0.0,0.0
14,45.0,4.72,31.71,0.0,8.57,0.7828,0.0,0.0
15,44.81,19.99,24.59,0.0,0.23,0.636,0.0,0.0
16,44.24,17.18,18.45,0.0,8.61,0.632,0.0,0.0
17,43.31,35.29,3.5,0.0,4.53,0.4845,0.0,0.0
18,42.07,24.16,0.0,0.0,17.91,0.4069,0.0,0.0
19,40.56,21.33,0.0,0.0,0.0,0.1,19.23,0.0
20,38.83,57.35,0.0,18.52,0.0,0.1,0.0,0.0
21,36.95,40.21,0.0,3.26,0.0,0.3864,0.0,0.0
22,35.0,45.43,0.0,10.43,0.0,0.4368,0.0,0.0
23,35.0,5.93,0.0,0.0,29.07,0.598,0.0,0.0
24,35.04,39.91,0.0,4.86,0.0,0.1,0.0,0.0
25,35.04,47.08,0.0,12.04,0.0,0.1752,0.0,0.0
26,35.04,31.35,0.0,0.0,3.69,0.3614,0.0,0.0
27,35.04,47.15,0.0,12.11,0.0,0.2982,0.0,0.0
28,35.04,20.67,0.0,0.0,14.37,0.4854,0.0,0.0
29,35.04,34.27,0.0,0.0,0.78,0.2392,0.0,0.0
30,35.04,27.7,0.0,0.0,7.35,0.2259,0.0,0.0
31,36.99,53.05,8.49,24.55,0.0,0.1,0.0,0.0
32,38.87,0.0,17.66,0.0,21.21,0.4796,0.0,0.0
33,40.6,14.26,25.39,0.0,0.95,0.1162,0.0,0.0
34,42.11,34.14,31.66,23.69,0.0,0.1,0.0,0.0
35,43.36,9.39,33.97,0.0,0.0,0.4663,0.0,0.0
36,44.28,25.51,36.76,17.99,0.0,0.4663,0.0,0.0
37,44.85,0.86,33.99,0.0,10.0,0.7444,0.0,0.0
38,45.04,3.33,30.02,0.0,11.69,0.573,0.0,0.0
39,44.85,28.75,25.36,9.26,0.0,0.3728,0.0,0.0
40,44.28,37.4,17.09,10.2,0.0,0.516,0.0,0.0
41,43.36,33.64,9.5,0.0,0.22,0.6738,0.0,0.0
42,42.11,33.31,0.0,0.0,8.8,0.67,0.0,0.0
43,40.6,34.16,0.0,0.0,6.44,0.5191,0.0,0.0
44,38.87,23.34,0.0,0.0,15.53,0.4088,0.0,0.0
45,36.99,34.5,0.0,0.0,2.5,0.1427,0.0,0.0
46,35.04,39.33,0.0,4.28,0.0,0.1,0.0,0.0
47,35.04,35.04,0.0,0.0,0.0,0.1663,0.0,0.0
48,35.09,50.16,0.0,15.07,0.0,0.1663,0.0,0.0
49,35.09,25.43,0.0,0.0,9.65,0.3993,0.0,0.0
50,35.09,48.39,0.0,13.3,0.0,0.234,0.0,0.0
51,35.09,35.09,0.0,0.0,0.0,0.4396,0.0,0.0
52,35.09,32.6,0.0,0.0,2.49,0.4396,0.0,0.0
53,35.09,17.75,0.0,0.0,17.33,0.397,0.0,0.0
54,35.09,35.09,0.0,0.0,0.0,0.1,0.0,0.0
55,37.04,42.41,8.92,14.29,0.0,0.1,0.0,0.0
56,38.91,16.18,17.76,0.0,4.97,0.3209,0.0,0.0
57,40.64,22.9,24.83,7.09,0.0,0.2357,0.0,0.0
58,42.16,11.88,30.28,0.0,0.0,0.3454,0.0,0.0
59,43.4,34.75,35.24,26.59,0.0,0.3454,0.0,0.0
60,44.32,17.56,36.04,9.27,0.0,0.7566,0.0,0.0
61,44.89,0.0,28.35,0.0,16.54,0.9,0.0,0.0
62,45.09,11.86,31.07,0.0,2.15,0.6166,0.0,0.0
63,44.89,12.66,24.85,0.0,7.38,0.5797,0.0,0.0
64,44.32,38.25,16.42,10.35,0.0,0.4532,0.0,0.0
65,43.4,47.32,9.61,13.53,0.0,0.6131,0.0,0.0
66,42.16,0.0,0.0,0.0,42.16,0.8223,0.0,0.0
67,40.64,49.22,0.0,8.58,0.0,0.1,0.0,0.0
68,38.91,44.59,0.0,5.68,0.0,0.2326,0.0,0.0
69,37.04,24.17,0.0,0.0,12.87,0.3205,0.0,0.0
70,35.09,48.82,0.0,13.73,0.0,0.1,0.0,0.0
71,35.09,63.56,0.0,28.47,0.0,0.3123,0.0,0.0
72,35.13,0.0,0.0,0.0,35.13,0.7526,0.0,0.0
73,35.13,63.86,0.0,28.73,0.0,0.1507,0.0,0.0
74,35.13,14.38,0.0,0.0,20.75,0.595,0.0,0.0
75,35.13,52.29,0.0,17.16,0.0,0.2394,0.0,0.0
76,35.13,35.13,0.0,0.0,0.0,0.5048,0.0,0.0
77,35.13,32.2,0.0,0.0,2.93,0.5048,0.0,0.0
78,35.13,35.13,0.0,0.0,0.0,0.4546,0.0,0.0
79,37.08,8.69,7.7,0.0,20.7,0.4546,0.0,0.0
80,38.96,26.32,18.1,5.46,0.0,0.1,0.0,0.0
81,40.68,10.92,24.83,0.0,4.93,0.1844,0.0,0.0
82,42.2,41.7,30.86,30.36,0.0,0.1,0.0,0.0
83,43.44,17.49,35.67,9.72,0.0,0.5694,0.0,0.0
84,44.37,13.75,35.29,4.66,0.0,0.7198,0.0,0.0
85,44.94,17.68,34.25,6.99,0.0,0.7919,0.0,0.0
86,45.13,2.16,31.96,0.0,11.01,0.9,0.0,0.0
87,44.94,30.26,26.88,12.2,0.0,0.7113,0.0,0.0
88,44.37,22.74,18.14,0.0,3.49,0.9,0.0,0.0
89,43.44,37.57,5.87,0.0,0.0,0.8402,0.0,0.0
90,42.2,35.75,0.0,0.0,6.45,0.8402,0.0,0.0
91,40.68,48.81,0.0,8.12,0.0,0.7298,0.0,0.0
92,38.96,13.58,0.0,0.0,25.38,0.8554,0.0,0.0
93,37.08,37.08,0.0,0.0,0.0,0.4206,0.0,0.0
94,35.13,40.11,0.0,4.98,0.0,0.4206,0.0,0.0
95,35.13,28.89,0.0,0.0,6.24,0.4976,0.0,0.0
96,35.17,49.59,0.0,14.42,0.0,0.3906,0.0,0.0
97,35.17,48.79,0.0,13.62,0.0,0.6136,0.0,0.0
