Hour,Load,P_WT,P_PV,P_ST_Charge,P_ST_Discharge,SOC,P_Grid_Buy,P_Grid_Sell
0,35.0,35.7,0.0,0.7,0.0,0.5,0.0,0.0
1,35.0,30.39,0.0,0.0,4.03,0.5747,0.58,0.0
2,35.0,35.84,0.0,0.84,0.0,0.1,0.0,0.0
3,35.0,41.52,0.0,6.52,0.0,0.189,0.0,0.0
4,35.0,25.93,0.0,0.0,1.08,0.8833,7.99,0.0
5,35.0,24.01,0.0,0.0,0.0,0.7556,10.99,0.0
6,35.0,36.36,0.0,1.36,0.0,0.7556,0.0,0.0
7,36.95,27.86,7.07,0.0,0.17,0.9,1.85,0.0
8,38.83,16.12,16.09,0.0,6.61,0.8796,0.0,0.0
9,40.56,17.22,23.59,0.25,0.0,0.1,0.0,0.0
10,42.07,13.26,28.81,0.0,0.0,0.1271,0.0,0.0
11,43.31,12.45,30.86,0.0,0.0,0.1271,0.0,0.0
12,44.24,17.8,33.7,7.26,0.0,0.1271,0.0,0.0
13,44.81,0.96,33.61,0.0,6.78,0.9,3.46,0.0
14,45.0,3.25,29.13,0.0,0.0,0.1,12.62,0.0
15,44.81,13.74,22.59,0.0,0.0,0.1,8.48,0.0
16,44.24,11.81,16.96,0.0,0.0,0.1,15.47,0.0
17,43.31,24.26,8.54,0.0,0.0,0.1,10.51,0.0
18,42.07,16.61,0.0,0.0,0.0,0.1,25.46,0.0
19,40.56,14.66,0.0,0.0,0.0,0.1,25.9,0.0
20,38.83,39.42,0.0,0.6,0.0,0.1,0.0,0.0
21,36.95,27.64,0.0,0.0,0.0,0.1636,9.31,0.0
22,35.0,31.23,0.0,0.0,0.0,0.1636,3.77,0.0
23,35.0,20.18,0.0,0.0,0.0,0.1636,14.82,0.0
24,35.04,27.43,0.0,0.0,0.0,0.1636,7.61,0.0
25,35.04,32.37,0.0,0.0,0.0,0.1636,2.68,0.0
26,35.04,21.55,0.0,0.0,0.0,0.1636,13.49,0.0
27,35.04,32.41,0.0,0.0,0.0,0.1636,2.63,0.0
28,35.04,23.02,0.0,0.0,0.0,0.1636,12.02,0.0
29,35.04,23.56,0.0,0.0,0.0,0.1636,11.49,0.0
30,35.04,19.04,0.0,0.0,0.54,0.1636,15.46,0.0
31,36.99,36.47,7.81,7.28,0.0,0.1,0.0,0.0
32,38.87,19.74,16.26,0.0,2.87,0.8747,0.0,0.0
33,40.6,9.81,23.33,0.0,3.7,0.5362,3.77,0.0
34,42.11,17.93,29.09,4.9,0.0,0.1,0.0,0.0
35,43.36,6.46,32.92,0.0,3.99,0.6218,0.0,0.0
36,44.28,17.54,33.78,7.03,0.0,0.1517,0.0,0.0
37,44.85,0.59,31.23,0.0,6.78,0.9,6.24,0.0
38,45.04,6.4,27.59,0.0,0.0,0.1,11.06,0.0
39,44.85,19.77,23.3,0.0,0.0,0.1,1.78,0.0
40,44.28,25.71,15.7,0.0,0.0,0.1,2.87,0.0
41,43.36,23.12,8.73,0.0,0.0,0.1,11.51,0.0
42,42.11,22.9,0.0,0.0,0.0,0.1,19.21,0.0
43,40.6,23.48,0.0,0.0,0.0,0.1,17.12,0.0
44,38.87,16.05,0.0,0.0,0.0,0.1,22.82,0.0
45,36.99,23.72,0.0,0.0,0.0,0.1,13.28,0.0
46,35.04,27.04,0.0,0.0,0.0,0.1,8.01,0.0
47,35.04,39.88,0.0,4.84,0.0,0.1,0.0,0.0
48,35.09,34.48,0.0,0.0,0.6,0.6146,0.0,0.0
49,35.09,17.49,0.0,0.0,1.96,0.5434,15.64,0.0
50,35.09,33.26,0.0,0.0,0.0,0.3127,1.82,0.0
51,35.09,26.37,0.0,0.0,0.0,0.3127,8.72,0.0
52,35.09,22.41,0.0,0.0,0.0,0.3127,12.68,0.0
53,35.09,30.73,0.0,0.0,0.0,0.3127,4.36,0.0
54,35.09,32.0,0.0,0.0,0.0,0.3127,3.09,0.0
55,37.04,29.15,8.19,0.31,0.0,0.3127,0.0,0.0
56,38.91,13.18,16.32,0.0,0.0,0.3455,9.41,0.0
57,40.64,15.74,22.82,0.0,2.08,0.3455,0.0,0.0
58,42.16,14.33,27.82,0.0,0.0,0.1,0.0,0.0
59,43.4,23.89,27.03,7.52,0.0,0.1,0.0,0.0
60,44.32,12.07,32.25,0.0,0.0,0.9,0.0,0.0
61,44.89,14.67,30.22,0.0,0.0,0.9,0.0,0.0
62,45.09,8.15,28.55,0.0,5.26,0.9,3.12,0.0
63,44.89,8.7,22.83,0.0,0.0,0.2801,13.36,0.0
64,44.32,26.3,15.09,0.0,0.0,0.2801,2.94,0.0
65,43.4,32.53,8.83,0.0,0.0,0.2801,2.04,0.0
66,42.16,23.24,0.0,0.0,0.0,0.2801,18.92,0.0
67,40.64,33.84,0.0,0.0,0.0,0.2801,6.81,0.0
68,38.91,30.65,0.0,0.0,0.0,0.2801,8.26,0.0
69,37.04,24.31,0.0,0.0,0.0,0.2801,12.73,0.0
70,35.09,33.56,0.0,0.0,1.53,0.2801,0.0,0.0
71,35.09,42.6,0.0,7.52,0.0,0.1,0.0,0.0
72,35.13,28.34,0.0,0.0,6.78,0.9,0.0,0.0
73,35.13,42.65,0.0,7.52,0.0,0.1,0.0,0.0
74,35.13,9.88,0.0,0.0,6.78,0.9,18.46,0.0
75,35.13,35.95,0.0,0.82,0.0,0.1,0.0,0.0
76,35.13,28.47,0.0,0.0,0.0,0.1871,6.66,0.0
77,35.13,23.49,0.0,0.0,0.0,0.1871,11.64,0.0
78,35.13,24.54,0.0,0.0,0.0,0.1871,10.59,0.0
79,37.08,5.97,7.07,0.0,0.74,0.1871,23.3,0.0
80,38.96,18.09,16.63,0.0,0.0,0.1,4.23,0.0
81,40.68,21.03,19.66,0.0,0.0,0.1,0.0,0.0
82,42.2,28.67,21.05,7.52,0.0,0.1,0.0,0.0
83,43.44,10.66,32.78,0.0,0.0,0.9,0.0,0.0
84,44.37,6.47,32.42,0.0,5.47,0.9,0.0,0.0
85,44.94,12.16,31.47,0.0,1.31,0.2548,0.0,0.0
86,45.13,23.28,29.36,7.52,0.0,0.1,0.0,0.0
87,44.94,20.8,24.13,0.0,0.0,0.9,0.0,0.0
88,44.37,15.63,16.67,0.0,4.07,0.9,7.99,0.0
89,43.44,25.83,7.93,0.0,0.0,0.4198,9.68,0.0
90,42.2,24.58,0.0,0.0,0.0,0.4198,17.62,0.0
91,40.68,33.55,0.0,0.0,0.0,0.4198,7.13,0.0
92,38.96,22.2,0.0,0.0,0.0,0.4198,16.75,0.0
93,37.08,26.82,0.0,0.0,0.0,0.4198,10.26,0.0
94,35.13,27.57,0.0,0.0,0.0,0.4198,7.56,0.0
95,35.13,19.86,0.0,0.0,0.0,0.4198,15.27,0.0
96,35.17,34.09,0.0,0.0,1.08,0.4198,0.0,0.0
97,35.17,33.54,0.0,0.0,1.63,0.2923,0.0,0.0
98,35.17,30.72,0.0,0.0,0.0,0.1,4.46,0.0
99,35.17,27.55,0.0,0.0,0.0,0.1,7.62,0.0
100,35.17,16.53,0.0,0.0,0.0,0.1,18.64,0.0
101,35.17,22.51,0.0,0.0,0.0,0.1,12.66,0.0
102,35.17,21.08,0.0,0.0,0.0,0.1,14.09,0.0
103,37.12,15.38,8.72,0.0,0.0,0.1,13.03,0.0
104,39.0,18.55,16.64,0.0,0.0,0.1,3.81,0.0
